starttime,detector_id,speed
2018-05-05 19:55:00-07,101140,56.31
2018-05-05 19:55:00-07,101141,59.14
2018-05-05 19:55:00-07,101142,62.93
2018-05-05 19:55:00-07,101143,56.56
2018-05-05 19:55:00-07,101144,57.61
2018-05-05 19:55:00-07,101145,60.07
2018-05-05 19:55:00-07,101150,57.71
2018-05-05 19:55:00-07,101151,61.75
2018-05-05 19:55:00-07,101152,66.05
2018-05-05 19:55:00-07,101153,59.56
2018-05-05 19:55:00-07,101154,60.66
2018-05-05 19:55:00-07,101155,64.23
2018-05-05 19:55:00-07,101156,56.9
2018-05-05 19:55:00-07,101157,57.75
2018-05-05 19:55:00-07,101158,62.77
2018-05-05 19:55:00-07,101160,65.6
2018-05-05 19:55:00-07,101161,67.89
2018-05-05 19:55:00-07,101162,52.58
2018-05-05 19:55:00-07,101163,58.76
2018-05-05 19:55:00-07,101164,63.76
2018-05-05 19:55:00-07,101165,60.02
2018-05-05 19:55:00-07,101166,62.07
2018-05-05 19:55:00-07,101167,65.97
2018-05-05 19:55:00-07,101168,63.71
2018-05-05 19:55:00-07,101169,66.16
2018-05-05 19:55:00-07,101170,71.94
2018-05-05 19:55:00-07,101171,60.22
2018-05-05 19:55:00-07,101172,62.86
2018-05-05 19:55:00-07,101173,68.62
2018-05-05 19:55:00-07,101174,64.43
2018-05-05 19:55:00-07,101175,66.4
2018-05-05 19:55:00-07,101176,72.4
2018-05-05 19:55:00-07,101177,65.2
2018-05-05 19:55:00-07,101178,71.29
2018-05-05 19:55:00-07,101179,72.93
2018-05-05 19:55:00-07,101180,66.11
2018-05-05 19:55:00-07,101181,64.97
2018-05-05 19:55:00-07,101182,70.84
2018-05-05 19:55:00-07,101183,63.83
2018-05-05 19:55:00-07,101184,67.02
2018-05-05 19:55:00-07,101185,71.4
2018-05-05 19:55:00-07,101186,63.88
2018-05-05 19:55:00-07,101187,66.37
2018-05-05 20:00:00-07,100890,49.38
2018-05-05 20:00:00-07,100891,54.54
2018-05-05 20:00:00-07,100892,62.65
2018-05-05 20:00:00-07,100893,60.2
2018-05-05 20:00:00-07,100895,46.6
2018-05-05 20:00:00-07,100897,54.36
2018-05-05 20:00:00-07,100898,56.62
2018-05-05 20:00:00-07,100899,59.99
2018-05-05 20:00:00-07,100900,59.44
2018-05-05 20:00:00-07,100901,57.76
2018-05-05 20:00:00-07,100902,61.38
2018-05-05 20:00:00-07,100903,51.86
2018-05-05 20:00:00-07,101137,52.4
2018-05-05 20:00:00-07,101138,52.9
2018-05-05 20:00:00-07,101139,59.82
2018-05-05 20:00:00-07,101140,61.33
2018-05-05 20:00:00-07,101141,58.57
2018-05-05 20:00:00-07,101142,64
2018-05-05 20:00:00-07,101143,58.1
2018-05-05 20:00:00-07,101144,57.59
2018-05-05 20:00:00-07,101145,58.88
2018-05-05 20:00:00-07,101150,58.2
2018-05-05 20:00:00-07,101151,61.73
2018-05-05 20:00:00-07,101152,63.38
2018-05-05 20:00:00-07,101153,59.64
2018-05-05 20:00:00-07,101154,64.95
2018-05-05 20:00:00-07,101155,68.83
2018-05-05 20:00:00-07,101156,56.56
2018-05-05 20:00:00-07,101157,54.84
2018-05-05 20:00:00-07,101158,55.14
2018-05-05 20:00:00-07,101160,67.67
2018-05-05 20:00:00-07,101161,69.75
2018-05-05 20:00:00-07,101162,51
2018-05-05 20:00:00-07,101163,59.63
2018-05-05 20:00:00-07,101164,61.81
2018-05-05 20:00:00-07,101165,64.5
2018-05-05 20:00:00-07,101166,65.27
2018-05-05 20:00:00-07,101167,72.4
2018-05-05 20:00:00-07,101168,64.25
2018-05-05 20:00:00-07,101169,64.29
2018-05-05 20:00:00-07,101170,73.67
2018-05-05 20:00:00-07,101171,56.82
2018-05-05 20:00:00-07,101172,59.6
2018-05-05 20:00:00-07,101173,64.17
2018-05-05 20:00:00-07,101174,70.5
2018-05-05 20:00:00-07,101175,69.5
2018-05-05 20:00:00-07,101176,72.67
2018-05-05 20:00:00-07,101177,62.29
2018-05-05 20:00:00-07,101178,71.83
2018-05-05 20:00:00-07,101179,70.67
2018-05-05 20:00:00-07,101180,64
2018-05-05 20:00:00-07,101181,65.69
2018-05-05 20:00:00-07,101182,68.67
2018-05-05 20:00:00-07,101183,61.75
2018-05-05 20:00:00-07,101184,65.33
2018-05-05 20:00:00-07,101185,69.71
2018-05-05 20:00:00-07,101186,62.73
2018-05-05 20:00:00-07,101187,70.5
2018-05-05 20:05:00-07,100890,50.33
2018-05-05 20:05:00-07,100891,55.47
2018-05-05 20:05:00-07,100892,60.38
2018-05-05 20:05:00-07,100893,62.03
2018-05-05 20:05:00-07,100895,47.28
2018-05-05 20:05:00-07,100897,55.91
2018-05-05 20:05:00-07,100898,58.35
2018-05-05 20:05:00-07,100899,64.32
2018-05-05 20:05:00-07,100900,60.88
2018-05-05 20:05:00-07,100901,60.87
2018-05-05 20:05:00-07,100902,64.3
2018-05-05 20:05:00-07,100903,51.96
2018-05-05 20:05:00-07,101137,51.31
2018-05-05 20:05:00-07,101138,53.56
2018-05-05 20:05:00-07,101139,55.54
2018-05-05 20:05:00-07,101140,56.81
2018-05-05 20:05:00-07,101141,57.86
2018-05-05 20:05:00-07,101142,60.35
2018-05-05 20:05:00-07,101143,55.8
2018-05-05 20:05:00-07,101144,56.59
2018-05-05 20:05:00-07,101145,61.11
2018-05-05 20:05:00-07,101150,57.06
2018-05-05 20:05:00-07,101151,63.6
2018-05-05 20:05:00-07,101152,65.96
2018-05-05 20:05:00-07,101153,62.47
2018-05-05 20:05:00-07,101154,63.72
2018-05-05 20:05:00-07,101155,65.8
2018-05-05 20:05:00-07,101156,56.73
2018-05-05 20:05:00-07,101157,60
2018-05-05 20:05:00-07,101158,61.18
2018-05-05 20:05:00-07,101160,68.89
2018-05-05 20:05:00-07,101161,70.43
2018-05-05 20:05:00-07,101162,55.71
2018-05-05 20:05:00-07,101163,59.46
2018-05-05 20:05:00-07,101164,62.44
2018-05-05 20:05:00-07,101165,63
2018-05-05 20:05:00-07,101166,61.03
2018-05-05 20:05:00-07,101167,64.53
2018-05-05 20:05:00-07,101168,63.85
2018-05-05 20:05:00-07,101169,66.32
2018-05-05 20:05:00-07,101170,74.04
2018-05-05 20:05:00-07,101171,62.79
2018-05-05 20:05:00-07,101172,63.74
2018-05-05 20:05:00-07,101173,67.94
2018-05-05 20:05:00-07,101174,65.06
2018-05-05 20:05:00-07,101175,67.73
2018-05-05 20:05:00-07,101176,73.87
2018-05-05 20:05:00-07,101177,63
2018-05-05 20:05:00-07,101178,72.06
2018-05-05 20:05:00-07,101179,71.55
2018-05-05 20:05:00-07,101180,65.76
2018-05-05 20:05:00-07,101181,66.03
2018-05-05 20:05:00-07,101182,69.12
2018-05-05 20:05:00-07,101183,65.88
2018-05-05 20:05:00-07,101184,69
2018-05-05 20:05:00-07,101185,71.64
2018-05-05 20:05:00-07,101186,59.88
2018-05-05 20:05:00-07,101187,65.4
2018-05-05 20:10:00-07,100890,46.9
2018-05-05 20:10:00-07,100891,52.44
2018-05-05 20:10:00-07,100892,62.06
2018-05-05 20:10:00-07,100893,61.96
2018-05-05 20:10:00-07,100894,32.6
2018-05-05 20:10:00-07,100895,46.65
2018-05-05 20:10:00-07,100897,54.67
2018-05-05 20:10:00-07,100898,56.6
2018-05-05 20:10:00-07,100899,60.45
2018-05-05 20:10:00-07,100900,58.87
2018-05-05 20:10:00-07,100901,59.25
2018-05-05 20:10:00-07,100902,63.63
2018-05-05 20:10:00-07,100903,53.54
2018-05-05 20:10:00-07,101137,47.74
2018-05-05 20:10:00-07,101138,51.84
2018-05-05 20:10:00-07,101139,57.68
2018-05-05 20:10:00-07,101140,52.73
2018-05-05 20:10:00-07,101141,57.4
2018-05-05 20:10:00-07,101142,60.69
2018-05-05 20:10:00-07,101143,56.13
2018-05-05 20:10:00-07,101144,57.92
2018-05-05 20:10:00-07,101145,60.65
2018-05-05 20:10:00-07,101150,56.09
2018-05-05 20:10:00-07,101151,61.88
2018-05-05 20:10:00-07,101152,64.94
2018-05-05 20:10:00-07,101153,60.43
2018-05-05 20:10:00-07,101154,60.78
2018-05-05 20:10:00-07,101155,64.17
2018-05-05 20:10:00-07,101156,57.17
2018-05-05 20:10:00-07,101157,58.35
2018-05-05 20:10:00-07,101158,62.23
2018-05-05 20:10:00-07,101160,66.16
2018-05-05 20:10:00-07,101161,69.29
2018-05-05 20:10:00-07,101162,55.08
2018-05-05 20:10:00-07,101163,60.61
2018-05-05 20:10:00-07,101164,63.7
2018-05-05 20:10:00-07,101165,61.42
2018-05-05 20:10:00-07,101166,61.81
2018-05-05 20:10:00-07,101167,65.93
2018-05-05 20:10:00-07,101168,64.19
2018-05-05 20:10:00-07,101169,64.87
2018-05-05 20:10:00-07,101170,70.26
2018-05-05 20:10:00-07,101171,62.05
2018-05-05 20:10:00-07,101172,62.29
2018-05-05 20:10:00-07,101173,66.53
2018-05-05 20:10:00-07,101174,64.72
2018-05-05 20:10:00-07,101175,66.24
2018-05-05 20:10:00-07,101176,69.84
2018-05-05 20:10:00-07,101177,64.82
2018-05-05 20:10:00-07,101178,68.13
2018-05-05 20:10:00-07,101179,71.51
2018-05-05 20:10:00-07,101180,65.07
2018-05-05 20:10:00-07,101181,63.17
2018-05-05 20:10:00-07,101182,67.59
2018-05-05 20:10:00-07,101183,65.22
2018-05-05 20:10:00-07,101184,65.8
2018-05-05 20:10:00-07,101185,68.48
2018-05-05 20:10:00-07,101186,61.71
2018-05-05 20:10:00-07,101187,67
2018-05-05 20:15:00-07,100890,44.83
2018-05-05 20:15:00-07,100891,53.71
2018-05-05 20:15:00-07,100892,61.53
2018-05-05 20:15:00-07,100893,59.52
2018-05-05 20:15:00-07,100895,45.86
2018-05-05 20:15:00-07,100897,56.01
2018-05-05 20:15:00-07,100898,56.24
2018-05-05 20:15:00-07,100899,61.9
2018-05-05 20:15:00-07,100900,54.45
2018-05-05 20:15:00-07,100901,56.09
2018-05-05 20:15:00-07,100902,61.55
2018-05-05 20:15:00-07,100903,52.78
2018-05-05 20:15:00-07,101137,50.14
2018-05-05 20:15:00-07,101138,52.63
2018-05-05 20:15:00-07,101139,54.93
2018-05-05 20:15:00-07,101140,56.43
2018-05-05 20:15:00-07,101141,57.24
2018-05-05 20:15:00-07,101142,60.48
2018-05-05 20:15:00-07,101143,57.22
2018-05-05 20:15:00-07,101144,57.48
2018-05-05 20:15:00-07,101145,59.78
2018-05-05 20:15:00-07,101150,54.46
2018-05-05 20:15:00-07,101151,60.88
2018-05-05 20:15:00-07,101152,66.08
2018-05-05 20:15:00-07,101153,59.56
2018-05-05 20:15:00-07,101154,62.04
2018-05-05 20:15:00-07,101155,65.26
2018-05-05 20:15:00-07,101156,58.04
2018-05-05 20:15:00-07,101157,57.78
2018-05-05 20:15:00-07,101158,62.67
2018-05-05 20:15:00-07,101160,66.63
2018-05-05 20:15:00-07,101161,68.13
2018-05-05 20:15:00-07,101162,53.75
2018-05-05 20:15:00-07,101163,56.38
2018-05-05 20:15:00-07,101164,64.26
2018-05-05 20:15:00-07,101165,60.26
2018-05-05 20:15:00-07,101166,61.46
2018-05-05 20:15:00-07,101167,64.08
2018-05-05 20:15:00-07,101168,66.4
2018-05-05 20:15:00-07,101169,66.89
2018-05-05 20:15:00-07,101170,73.95
2018-05-05 20:15:00-07,101171,59.54
2018-05-05 20:15:00-07,101172,61.32
2018-05-05 20:15:00-07,101173,68.56
2018-05-05 20:15:00-07,101174,67.47
2018-05-05 20:15:00-07,101175,65.7
2018-05-05 20:15:00-07,101176,70.38
2018-05-05 20:15:00-07,101177,63.73
2018-05-05 20:15:00-07,101178,71.52
2018-05-05 20:15:00-07,101179,69.19
2018-05-05 20:15:00-07,101180,65.38
2018-05-05 20:15:00-07,101181,63.71
2018-05-05 20:15:00-07,101182,68.27
2018-05-05 20:15:00-07,101183,65.88
2018-05-05 20:15:00-07,101184,64.32
2018-05-05 20:15:00-07,101185,70.4
2018-05-05 20:15:00-07,101186,60.19
2018-05-05 20:15:00-07,101187,64.92
2018-05-05 20:20:00-07,100890,49.52
2018-05-05 20:20:00-07,100891,51.84
2018-05-05 20:20:00-07,100892,58.7
2018-05-05 20:20:00-07,100893,57.75
2018-05-05 20:20:00-07,100894,72
2018-05-05 20:20:00-07,100895,45.25
2018-05-05 20:20:00-07,100897,53.27
2018-05-05 20:20:00-07,100898,54.59
2018-05-05 20:20:00-07,100899,60.22
2018-05-05 20:20:00-07,100900,51.7
2018-05-05 20:20:00-07,100901,56.07
2018-05-05 20:20:00-07,100902,60.01
2018-05-05 20:20:00-07,100903,54.41
2018-05-05 20:20:00-07,101137,50.17
2018-05-05 20:20:00-07,101138,50.35
2018-05-05 20:20:00-07,101139,51.66
2018-05-05 20:20:00-07,101140,55.71
2018-05-05 20:20:00-07,101141,58.45
2018-05-05 20:20:00-07,101142,58.92
2018-05-05 20:20:00-07,101143,55.33
2018-05-05 20:20:00-07,101144,55.75
2018-05-05 20:20:00-07,101145,58.42
2018-05-05 20:20:00-07,101150,55.38
2018-05-05 20:20:00-07,101151,60.39
2018-05-05 20:20:00-07,101152,65.55
2018-05-05 20:20:00-07,101153,62.09
2018-05-05 20:20:00-07,101154,60.95
2018-05-05 20:20:00-07,101155,64.92
2018-05-05 20:20:00-07,101156,56.73
2018-05-05 20:20:00-07,101157,55.96
2018-05-05 20:20:00-07,101158,56.5
2018-05-05 20:20:00-07,101160,59.29
2018-05-05 20:20:00-07,101161,66
2018-05-05 20:20:00-07,101162,55.67
2018-05-05 20:20:00-07,101163,55
2018-05-05 20:20:00-07,101164,61.57
2018-05-05 20:20:00-07,101165,62.67
2018-05-05 20:20:00-07,101166,65.32
2018-05-05 20:20:00-07,101167,70.13
2018-05-05 20:20:00-07,101168,65.18
2018-05-05 20:20:00-07,101169,65
2018-05-05 20:20:00-07,101170,73.71
2018-05-05 20:20:00-07,101171,59.29
2018-05-05 20:20:00-07,101172,62.63
2018-05-05 20:20:00-07,101173,69.63
2018-05-05 20:20:00-07,101174,61.67
2018-05-05 20:20:00-07,101175,67.29
2018-05-05 20:20:00-07,101176,68.92
2018-05-05 20:20:00-07,101177,65
2018-05-05 20:20:00-07,101178,68.43
2018-05-05 20:20:00-07,101179,68.25
2018-05-05 20:20:00-07,101180,63.33
2018-05-05 20:20:00-07,101181,66
2018-05-05 20:20:00-07,101182,69.4
2018-05-05 20:20:00-07,101183,64
2018-05-05 20:20:00-07,101184,67
2018-05-05 20:20:00-07,101185,70.4
2018-05-05 20:20:00-07,101186,62.29
2018-05-05 20:20:00-07,101187,70.33
2018-05-05 20:25:00-07,100890,48.77
2018-05-05 20:25:00-07,100891,51.98
2018-05-05 20:25:00-07,100892,59.18
2018-05-05 20:25:00-07,100893,56.49
2018-05-05 20:25:00-07,100894,62.58
2018-05-05 20:25:00-07,100895,45.02
2018-05-05 20:25:00-07,100897,55.44
2018-05-05 20:25:00-07,100898,56.77
2018-05-05 20:25:00-07,100899,61.12
2018-05-05 20:25:00-07,100900,58.71
2018-05-05 20:25:00-07,100901,57.51
2018-05-05 20:25:00-07,100902,59.91
2018-05-05 20:25:00-07,100903,49.96
2018-05-05 20:25:00-07,101137,49.79
2018-05-05 20:25:00-07,101138,50.51
2018-05-05 20:25:00-07,101139,53.17
2018-05-05 20:25:00-07,101140,53.43
2018-05-05 20:25:00-07,101141,55.33
2018-05-05 20:25:00-07,101142,56.62
2018-05-05 20:25:00-07,101143,55.64
2018-05-05 20:25:00-07,101144,56.8
2018-05-05 20:25:00-07,101145,57.93
2018-05-05 20:25:00-07,101150,56.53
2018-05-05 20:25:00-07,101151,59.76
2018-05-05 20:25:00-07,101152,63.58
2018-05-05 20:25:00-07,101153,60.1
2018-05-05 20:25:00-07,101154,60.49
2018-05-05 20:25:00-07,101155,63.22
2018-05-05 20:25:00-07,101156,55.95
2018-05-05 20:25:00-07,101157,58.09
2018-05-05 20:25:00-07,101158,58.99
2018-05-05 20:25:00-07,101160,66.6
2018-05-05 20:25:00-07,101161,67.67
2018-05-05 20:25:00-07,101162,57.2
2018-05-05 20:25:00-07,101163,58.76
2018-05-05 20:25:00-07,101164,63.21
2018-05-05 20:25:00-07,101165,63.35
2018-05-05 20:25:00-07,101166,63.04
2018-05-05 20:25:00-07,101167,69.43
2018-05-05 20:25:00-07,101168,64.55
2018-05-05 20:25:00-07,101169,66.42
2018-05-05 20:25:00-07,101170,73.48
2018-05-05 20:25:00-07,101171,59.98
2018-05-05 20:25:00-07,101172,64.24
2018-05-05 20:25:00-07,101173,69.96
2018-05-05 20:25:00-07,101174,64.16
2018-05-05 20:25:00-07,101175,67.37
2018-05-05 20:25:00-07,101176,74.81
2018-05-05 20:25:00-07,101177,68.72
2018-05-05 20:25:00-07,101178,72.25
2018-05-05 20:25:00-07,101179,75.11
2018-05-05 20:25:00-07,101180,65.08
2018-05-05 20:25:00-07,101181,65.77
2018-05-05 20:25:00-07,101182,70.52
2018-05-05 20:25:00-07,101183,68.61
2018-05-05 20:25:00-07,101184,68.5
2018-05-05 20:25:00-07,101185,70.85
2018-05-05 20:25:00-07,101186,64.02
2018-05-05 20:25:00-07,101187,66.63
2018-05-05 20:30:00-07,100890,51.35
2018-05-05 20:30:00-07,100891,55.47
2018-05-05 20:30:00-07,100892,62.02
2018-05-05 20:30:00-07,100893,60.82
2018-05-05 20:30:00-07,100894,58.85
2018-05-05 20:30:00-07,100895,46.07
2018-05-05 20:30:00-07,100897,55.78
2018-05-05 20:30:00-07,100898,57.73
2018-05-05 20:30:00-07,100899,62.32
2018-05-05 20:30:00-07,100900,61.16
2018-05-05 20:30:00-07,100901,58.79
2018-05-05 20:30:00-07,100902,62.77
2018-05-05 20:30:00-07,100903,53.97
2018-05-05 20:30:00-07,101137,52.15
2018-05-05 20:30:00-07,101138,50.64
2018-05-05 20:30:00-07,101139,54.87
2018-05-05 20:30:00-07,101140,56.82
2018-05-05 20:30:00-07,101141,55.44
2018-05-05 20:30:00-07,101142,60.66
2018-05-05 20:30:00-07,101143,56.65
2018-05-05 20:30:00-07,101144,57.7
2018-05-05 20:30:00-07,101145,59.83
2018-05-05 20:30:00-07,101150,58.44
2018-05-05 20:30:00-07,101151,61.04
2018-05-05 20:30:00-07,101152,65.41
2018-05-05 20:30:00-07,101153,63.84
2018-05-05 20:30:00-07,101154,60.91
2018-05-05 20:30:00-07,101155,65.29
2018-05-05 20:30:00-07,101156,57.61
2018-05-05 20:30:00-07,101157,57.91
2018-05-05 20:30:00-07,101158,61.68
2018-05-05 20:30:00-07,101160,64.6
2018-05-05 20:30:00-07,101161,70.48
2018-05-05 20:30:00-07,101162,54.25
2018-05-05 20:30:00-07,101163,54.79
2018-05-05 20:30:00-07,101164,62.29
2018-05-05 20:30:00-07,101165,62.16
2018-05-05 20:30:00-07,101166,62.17
2018-05-05 20:30:00-07,101167,69
2018-05-05 20:30:00-07,101168,63.77
2018-05-05 20:30:00-07,101169,66.02
2018-05-05 20:30:00-07,101170,71.13
2018-05-05 20:30:00-07,101171,62.13
2018-05-05 20:30:00-07,101172,63.04
2018-05-05 20:30:00-07,101173,66.13
2018-05-05 20:30:00-07,101174,62.53
2018-05-05 20:30:00-07,101175,63.93
2018-05-05 20:30:00-07,101176,69.12
2018-05-05 20:30:00-07,101177,65.27
2018-05-05 20:30:00-07,101178,71.9
2018-05-05 20:30:00-07,101179,73.5
2018-05-05 20:30:00-07,101180,63.25
2018-05-05 20:30:00-07,101181,63.51
2018-05-05 20:30:00-07,101182,69.14
2018-05-05 20:30:00-07,101183,65.83
2018-05-05 20:30:00-07,101184,67
2018-05-05 20:30:00-07,101185,69.31
2018-05-05 20:30:00-07,101186,59.14
2018-05-05 20:30:00-07,101187,63.4
2018-05-05 20:35:00-07,100890,48.88
2018-05-05 20:35:00-07,100891,54.66
2018-05-05 20:35:00-07,100892,60.22
2018-05-05 20:35:00-07,100893,59.53
2018-05-05 20:35:00-07,100894,49.45
2018-05-05 20:35:00-07,100895,46.49
2018-05-05 20:35:00-07,100897,55.17
2018-05-05 20:35:00-07,100898,56.63
2018-05-05 20:35:00-07,100899,61.87
2018-05-05 20:35:00-07,100900,60.82
2018-05-05 20:35:00-07,100901,58.95
2018-05-05 20:35:00-07,100902,63.34
2018-05-05 20:35:00-07,100903,53.04
2018-05-05 20:35:00-07,101137,47.24
2018-05-05 20:35:00-07,101138,53.74
2018-05-05 20:35:00-07,101139,55.99
2018-05-05 20:35:00-07,101140,53.41
2018-05-05 20:35:00-07,101141,58.9
2018-05-05 20:35:00-07,101142,59.62
2018-05-05 20:35:00-07,101143,55.75
2018-05-05 20:35:00-07,101144,57.54
2018-05-05 20:35:00-07,101145,59.43
2018-05-05 20:35:00-07,101150,56.35
2018-05-05 20:35:00-07,101151,60.32
2018-05-05 20:35:00-07,101152,65.87
2018-05-05 20:35:00-07,101153,61
2018-05-05 20:35:00-07,101154,63.18
2018-05-05 20:35:00-07,101155,66.03
2018-05-05 20:35:00-07,101156,56.75
2018-05-05 20:35:00-07,101157,58.38
2018-05-05 20:35:00-07,101158,62.11
2018-05-05 20:35:00-07,101160,63.82
2018-05-05 20:35:00-07,101161,42.45
2018-05-05 20:35:00-07,101162,53
2018-05-05 20:35:00-07,101163,59.64
2018-05-05 20:35:00-07,101164,62
2018-05-05 20:35:00-07,101165,61.11
2018-05-05 20:35:00-07,101166,60.19
2018-05-05 20:35:00-07,101167,66.17
2018-05-05 20:35:00-07,101168,64.7
2018-05-05 20:35:00-07,101169,67.97
2018-05-05 20:35:00-07,101170,73
2018-05-05 20:35:00-07,101171,61.16
2018-05-05 20:35:00-07,101172,61.47
2018-05-05 20:35:00-07,101173,69.93
2018-05-05 20:35:00-07,101174,65.14
2018-05-05 20:35:00-07,101175,65.16
2018-05-05 20:35:00-07,101176,71.38
2018-05-05 20:35:00-07,101177,64.83
2018-05-05 20:35:00-07,101178,74.09
2018-05-05 20:35:00-07,101179,69.67
2018-05-05 20:35:00-07,101180,61.43
2018-05-05 20:35:00-07,101181,62.15
2018-05-05 20:35:00-07,101182,66.22
2018-05-05 20:35:00-07,101183,60.57
2018-05-05 20:35:00-07,101184,67.73
2018-05-05 20:35:00-07,101185,72
2018-05-05 20:35:00-07,101186,61.53
2018-05-05 20:35:00-07,101187,65.71
2018-05-05 20:40:00-07,100890,45.92
2018-05-05 20:40:00-07,100891,53.41
2018-05-05 20:40:00-07,100892,60.48
2018-05-05 20:40:00-07,100893,58.08
2018-05-05 20:40:00-07,100894,54.03
2018-05-05 20:40:00-07,100895,46
2018-05-05 20:40:00-07,100897,53.67
2018-05-05 20:40:00-07,100898,52.22
2018-05-05 20:40:00-07,100899,56.18
2018-05-05 20:40:00-07,100900,62.07
2018-05-05 20:40:00-07,100901,57.67
2018-05-05 20:40:00-07,100902,61.51
2018-05-05 20:40:00-07,100903,48.71
2018-05-05 20:40:00-07,101137,49.84
2018-05-05 20:40:00-07,101138,54.6
2018-05-05 20:40:00-07,101139,55.98
2018-05-05 20:40:00-07,101140,53.67
2018-05-05 20:40:00-07,101141,58.78
2018-05-05 20:40:00-07,101142,58.6
2018-05-05 20:40:00-07,101143,54.57
2018-05-05 20:40:00-07,101144,57.43
2018-05-05 20:40:00-07,101145,56.68
2018-05-05 20:40:00-07,101150,54.88
2018-05-05 20:40:00-07,101151,57.89
2018-05-05 20:40:00-07,101152,61.12
2018-05-05 20:40:00-07,101153,58.17
2018-05-05 20:40:00-07,101154,59.43
2018-05-05 20:40:00-07,101155,63.71
2018-05-05 20:40:00-07,101156,59.2
2018-05-05 20:40:00-07,101157,57.54
2018-05-05 20:40:00-07,101158,61.49
2018-05-05 20:40:00-07,101160,67.6
2018-05-05 20:40:00-07,101161,69.46
2018-05-05 20:40:00-07,101162,54.2
2018-05-05 20:40:00-07,101163,53.33
2018-05-05 20:40:00-07,101164,63
2018-05-05 20:40:00-07,101165,59.87
2018-05-05 20:40:00-07,101166,58.85
2018-05-05 20:40:00-07,101167,63.14
2018-05-05 20:40:00-07,101168,69.64
2018-05-05 20:40:00-07,101169,68.76
2018-05-05 20:40:00-07,101170,73.38
2018-05-05 20:40:00-07,101171,62.15
2018-05-05 20:40:00-07,101172,65.37
2018-05-05 20:40:00-07,101173,69.11
2018-05-05 20:40:00-07,101174,61.2
2018-05-05 20:40:00-07,101175,66.06
2018-05-05 20:40:00-07,101176,69.19
2018-05-05 20:40:00-07,101177,64.18
2018-05-05 20:40:00-07,101178,69.68
2018-05-05 20:40:00-07,101179,68.4
2018-05-05 20:40:00-07,101180,63.24
2018-05-05 20:40:00-07,101181,64.61
2018-05-05 20:40:00-07,101182,69.92
2018-05-05 20:40:00-07,101183,63.09
2018-05-05 20:40:00-07,101184,66.33
2018-05-05 20:40:00-07,101185,69.5
2018-05-05 20:40:00-07,101186,63.4
2018-05-05 20:40:00-07,101187,72.33
2018-05-05 20:45:00-07,100890,49.33
2018-05-05 20:45:00-07,100891,53.79
2018-05-05 20:45:00-07,100892,60.55
2018-05-05 20:45:00-07,100893,58.63
2018-05-05 20:45:00-07,100894,
2018-05-05 20:45:00-07,100895,45.64
2018-05-05 20:45:00-07,100897,53.14
2018-05-05 20:45:00-07,100898,56.34
2018-05-05 20:45:00-07,100899,60.54
2018-05-05 20:45:00-07,100900,56.5
2018-05-05 20:45:00-07,100901,59.44
2018-05-05 20:45:00-07,100902,64.34
2018-05-05 20:45:00-07,100903,52.25
2018-05-05 20:45:00-07,101137,48.47
2018-05-05 20:45:00-07,101138,49.61
2018-05-05 20:45:00-07,101139,52.92
2018-05-05 20:45:00-07,101140,54.61
2018-05-05 20:45:00-07,101141,54.29
2018-05-05 20:45:00-07,101142,58.54
2018-05-05 20:45:00-07,101143,55.4
2018-05-05 20:45:00-07,101144,55.22
2018-05-05 20:45:00-07,101145,58.29
2018-05-05 20:45:00-07,101150,57.16
2018-05-05 20:45:00-07,101151,59.34
2018-05-05 20:45:00-07,101152,61.38
2018-05-05 20:45:00-07,101153,62.16
2018-05-05 20:45:00-07,101154,60.45
2018-05-05 20:45:00-07,101155,66.03
2018-05-05 20:45:00-07,101156,59.53
2018-05-05 20:45:00-07,101157,58.76
2018-05-05 20:45:00-07,101158,64.03
2018-05-05 20:45:00-07,101160,69.5
2018-05-05 20:45:00-07,101161,69.77
2018-05-05 20:45:00-07,101162,56
2018-05-05 20:45:00-07,101163,57.85
2018-05-05 20:45:00-07,101164,61.39
2018-05-05 20:45:00-07,101165,58.88
2018-05-05 20:45:00-07,101166,60.67
2018-05-05 20:45:00-07,101167,66.95
2018-05-05 20:45:00-07,101168,63.65
2018-05-05 20:45:00-07,101169,65.27
2018-05-05 20:45:00-07,101170,71.24
2018-05-05 20:45:00-07,101171,61.61
2018-05-05 20:45:00-07,101172,63.15
2018-05-05 20:45:00-07,101173,67.74
2018-05-05 20:45:00-07,101174,65.13
2018-05-05 20:45:00-07,101175,65.43
2018-05-05 20:45:00-07,101176,76
2018-05-05 20:45:00-07,101177,65.25
