Actual Clear Date Time,Beginning Latitude,Beginning Longitude,Closure Duration,Closure Involved Flag,Command Area District Identifier,Create Date Time,Direction,Ending Latitude,Ending Longitude,Event Duration,Event From Mile Point Number,Event Identifier,Event Planned Flag,Event Sub Type Name,Event To Milepoint Number,Highway Name,Is Re Opened Flag,LRM End Point,LRM,Last Close Date Time,Number of Records,Original Close Date Time,Planned Event End Date,Planned Event Start Date,Recovery Begin Time,Road Identifier,Roadway Clearance Duration,Route Number,Travel Lanes Affected Count,Weekday
8/4/2018 12:52:32 PM,45.57935,-122.11921,,False,2C,8/4/2018 12:50:33 PM,WB,,,119,31.3,18T064360,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/4/2018 12:52:32 PM,1,8/4/2018 12:52:32 PM,,,,2,,I-84,,Saturday
8/4/2018 12:11:47 PM,45.57935,-122.11921,,False,2C,8/4/2018 12:06:33 PM,WB,,,314,31.3,18T064347,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/4/2018 12:11:47 PM,1,8/4/2018 12:11:47 PM,,,,2,,I-84,,Saturday
8/4/2018 11:22:08 AM,45.57935,-122.11921,,False,2C,8/4/2018 11:21:41 AM,WB,,,27,31.3,18T064327,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/4/2018 11:22:08 AM,1,8/4/2018 11:22:08 AM,,,,2,,I-84,,Saturday
8/4/2018 11:22:01 AM,45.57935,-122.11921,,False,2C,8/4/2018 11:20:41 AM,WB,,,80,31.3,18T064326,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/4/2018 11:22:01 AM,1,8/4/2018 11:22:01 AM,,,,2,,I-84,,Saturday
8/4/2018 10:54:30 AM,45.57935,-122.11921,,False,2C,8/4/2018 10:53:32 AM,WB,,,58,31.3,18T064317,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/4/2018 10:54:30 AM,1,8/4/2018 10:54:30 AM,,,,2,,I-84,,Saturday
8/4/2018 10:54:51 AM,45.57935,-122.11921,,False,2C,8/4/2018 10:52:33 AM,WB,,,138,31.3,18T064315,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/4/2018 10:54:51 AM,1,8/4/2018 10:54:51 AM,,,,2,,I-84,,Saturday
8/4/2018 10:55:39 AM,45.57935,-122.11921,,False,2C,8/4/2018 10:51:32 AM,WB,,,247,31.3,18T064314,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/4/2018 10:55:39 AM,1,8/4/2018 10:55:39 AM,,,,2,,I-84,,Saturday
8/4/2018 10:51:35 AM,45.57935,-122.11921,,False,2C,8/4/2018 10:50:32 AM,WB,,,63,31.3,18T064312,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/4/2018 10:51:35 AM,1,8/4/2018 10:51:35 AM,,,,2,,I-84,,Saturday
8/4/2018 10:14:55 AM,45.57935,-122.11921,,False,2C,8/4/2018 10:12:33 AM,WB,,,142,31.3,18T064305,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/4/2018 10:14:55 AM,1,8/4/2018 10:14:55 AM,,,,2,,I-84,,Saturday
7/28/2018 1:59:09 PM,45.57935,-122.11921,,False,2C,7/28/2018 1:56:24 PM,WB,,,165,31.3,18T061891,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/28/2018 1:59:09 PM,1,7/28/2018 1:59:09 PM,,,,2,,I-84,,Saturday
7/28/2018 12:39:18 PM,45.57935,-122.11921,,False,2C,7/28/2018 12:36:46 PM,WB,,,152,31.3,18T061863,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/28/2018 12:39:18 PM,1,7/28/2018 12:39:18 PM,,,,2,,I-84,,Saturday
7/28/2018 12:17:03 PM,45.57935,-122.11921,,False,2C,7/28/2018 12:15:32 PM,WB,,,91,31.3,18T061857,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/28/2018 12:17:03 PM,1,7/28/2018 12:17:03 PM,,,,2,,I-84,,Saturday
7/28/2018 11:29:12 AM,45.57935,-122.11921,,False,2C,7/28/2018 11:19:25 AM,WB,,,587,31.3,18T061845,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/28/2018 11:29:12 AM,1,7/28/2018 11:29:12 AM,,,,2,,I-84,,Saturday
7/21/2018 1:31:25 PM,45.57935,-122.11921,,False,2C,7/21/2018 1:20:54 PM,WB,,,631,31.3,18T059305,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/21/2018 1:31:25 PM,1,7/21/2018 1:31:25 PM,,,,2,,I-84,,Saturday
7/21/2018 11:21:30 AM,45.57935,-122.11921,,False,2C,7/21/2018 11:20:41 AM,WB,,,49,31.3,18T059278,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/21/2018 11:21:30 AM,1,7/21/2018 11:21:30 AM,,,,2,,I-84,,Saturday
7/21/2018 11:07:52 AM,45.57935,-122.11921,,False,2C,7/21/2018 11:06:42 AM,WB,,,70,31.3,18T059272,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/21/2018 11:07:52 AM,1,7/21/2018 11:07:52 AM,,,,2,,I-84,,Saturday
7/21/2018 10:56:05 AM,45.57935,-122.11921,,False,2C,7/21/2018 10:55:33 AM,WB,,,32,31.3,18T059266,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/21/2018 10:56:05 AM,1,7/21/2018 10:56:05 AM,,,,2,,I-84,,Saturday
7/21/2018 10:42:16 AM,45.57935,-122.11921,,False,2C,7/21/2018 10:41:36 AM,WB,,,40,31.3,18T059261,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/21/2018 10:42:16 AM,1,7/21/2018 10:42:16 AM,,,,2,,I-84,,Saturday
7/14/2018 5:19:01 PM,45.57935,-122.11921,,False,2C,7/14/2018 5:13:32 PM,WB,,,329,31.3,18T056956,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/14/2018 5:19:01 PM,1,7/14/2018 5:19:01 PM,,,,2,,I-84,,Saturday
7/14/2018 5:06:45 PM,45.57935,-122.11921,,False,2C,7/14/2018 4:45:32 PM,WB,,,1273,31.3,18T056944,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/14/2018 5:06:45 PM,1,7/14/2018 5:06:45 PM,,,,2,,I-84,,Saturday
7/14/2018 4:22:00 PM,45.57935,-122.11921,,False,2C,7/14/2018 4:20:32 PM,WB,,,88,31.3,18T056933,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/14/2018 4:22:00 PM,1,7/14/2018 4:22:00 PM,,,,2,,I-84,,Saturday
7/14/2018 2:39:12 PM,45.57935,-122.11921,,False,2C,7/14/2018 2:23:32 PM,WB,,,940,31.3,18T056898,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/14/2018 2:39:12 PM,1,7/14/2018 2:39:12 PM,,,,2,,I-84,,Saturday
7/14/2018 1:54:16 PM,45.57935,-122.11921,,False,2C,7/14/2018 1:37:55 PM,WB,,,981,31.3,18T056881,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/14/2018 1:54:16 PM,1,7/14/2018 1:54:16 PM,,,,2,,I-84,,Saturday
7/7/2018 3:51:05 PM,45.57935,-122.11921,,False,2C,7/7/2018 3:49:32 PM,WB,,,93,31.3,18T054461,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/7/2018 3:51:05 PM,1,7/7/2018 3:51:05 PM,,,,2,,I-84,,Saturday
7/7/2018 1:35:58 PM,45.57935,-122.11921,,False,2C,7/7/2018 1:34:32 PM,WB,,,86,31.3,18T054429,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/7/2018 1:35:58 PM,1,7/7/2018 1:35:58 PM,,,,2,,I-84,,Saturday
7/7/2018 1:14:01 PM,45.57935,-122.11921,,False,2C,7/7/2018 1:12:32 PM,WB,,,89,31.3,18T054419,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/7/2018 1:14:01 PM,1,7/7/2018 1:14:01 PM,,,,2,,I-84,,Saturday
7/7/2018 12:30:28 PM,45.57935,-122.11921,,False,2C,7/7/2018 12:29:31 PM,WB,,,57,31.3,18T054398,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/7/2018 12:30:28 PM,1,7/7/2018 12:30:28 PM,,,,2,,I-84,,Saturday
7/7/2018 11:55:29 AM,45.57935,-122.11921,,False,2C,7/7/2018 11:54:31 AM,WB,,,58,31.3,18T054379,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/7/2018 11:55:29 AM,1,7/7/2018 11:55:29 AM,,,,2,,I-84,,Saturday
7/7/2018 11:46:03 AM,45.57935,-122.11921,,False,2C,7/7/2018 11:40:32 AM,WB,,,331,31.3,18T054376,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,7/7/2018 11:46:03 AM,1,7/7/2018 11:46:03 AM,,,,2,,I-84,,Saturday
6/30/2018 4:37:10 PM,45.57935,-122.11921,,False,2C,6/30/2018 4:36:54 PM,WB,,,16,31.3,18T052244,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/30/2018 4:37:10 PM,1,6/30/2018 4:37:10 PM,,,,2,,I-84,,Saturday
6/30/2018 4:07:11 PM,45.57935,-122.11921,,False,2C,6/30/2018 4:06:54 PM,WB,,,17,31.3,18T052237,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/30/2018 4:07:11 PM,1,6/30/2018 4:07:11 PM,,,,2,,I-84,,Saturday
6/30/2018 3:02:52 PM,45.57935,-122.11921,,False,2C,6/30/2018 3:00:53 PM,WB,,,119,31.3,18T052223,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/30/2018 3:02:52 PM,1,6/30/2018 3:02:52 PM,,,,2,,I-84,,Saturday
6/30/2018 2:27:07 PM,45.57935,-122.11921,,False,2C,6/30/2018 2:26:54 PM,WB,,,13,31.3,18T052215,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/30/2018 2:27:07 PM,1,6/30/2018 2:27:07 PM,,,,2,,I-84,,Saturday
6/30/2018 1:43:05 PM,45.57935,-122.11921,,False,2C,6/30/2018 1:41:02 PM,WB,,,123,31.3,18T052201,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/30/2018 1:43:05 PM,1,6/30/2018 1:43:05 PM,,,,2,,I-84,,Saturday
6/30/2018 1:43:54 PM,45.57935,-122.11921,,False,2C,6/30/2018 1:24:53 PM,WB,,,1141,31.3,18T052194,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/30/2018 1:43:54 PM,1,6/30/2018 1:43:54 PM,,,,2,,I-84,,Saturday
6/30/2018 12:48:12 PM,45.57935,-122.11921,,False,2C,6/30/2018 12:47:53 PM,WB,,,19,31.3,18T052179,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/30/2018 12:48:12 PM,1,6/30/2018 12:48:12 PM,,,,2,,I-84,,Saturday
6/30/2018 1:52:05 PM,45.57935,-122.11921,,False,2C,6/30/2018 12:03:53 PM,WB,,,6492,31.3,18T052151,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/30/2018 1:52:05 PM,1,6/30/2018 1:52:05 PM,,,,2,,I-84,,Saturday
6/30/2018 11:40:24 AM,45.57935,-122.11921,,False,2C,6/30/2018 11:30:53 AM,WB,,,571,31.3,18T052140,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/30/2018 11:40:24 AM,1,6/30/2018 11:40:24 AM,,,,2,,I-84,,Saturday
6/30/2018 11:31:11 AM,45.57935,-122.11921,,False,2C,6/30/2018 10:53:54 AM,WB,,,2237,31.3,18T052132,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/30/2018 11:31:11 AM,1,6/30/2018 11:31:11 AM,,,,2,,I-84,,Saturday
6/23/2018 3:00:53 PM,45.57935,-122.11921,,False,2C,6/23/2018 2:47:20 PM,WB,,,813,31.3,18T049938,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/23/2018 3:00:53 PM,1,6/23/2018 3:00:53 PM,,,,2,,I-84,,Saturday
6/23/2018 2:02:08 PM,45.57935,-122.11921,,False,2C,6/23/2018 1:46:59 PM,WB,,,909,31.3,18T049924,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/23/2018 2:02:08 PM,1,6/23/2018 2:02:08 PM,,,,2,,I-84,,Saturday
6/23/2018 12:30:41 PM,45.57935,-122.11921,,False,2C,6/23/2018 12:17:59 PM,WB,,,762,31.3,18T049903,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/23/2018 12:30:41 PM,1,6/23/2018 12:30:41 PM,,,,2,,I-84,,Saturday
6/23/2018 12:07:57 PM,45.57935,-122.11921,,False,2C,6/23/2018 11:41:59 AM,WB,,,1558,31.3,18T049893,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/23/2018 12:07:57 PM,1,6/23/2018 12:07:57 PM,,,,2,,I-84,,Saturday
6/23/2018 11:11:47 AM,45.57935,-122.11921,,False,2C,6/23/2018 10:36:59 AM,WB,,,2088,31.3,18T049872,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/23/2018 11:11:47 AM,1,6/23/2018 11:11:47 AM,,,,2,,I-84,,Saturday
6/16/2018 1:28:57 PM,45.57935,-122.11921,,False,2C,6/16/2018 1:25:51 PM,WB,,,186,31.3,18T047705,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/16/2018 1:28:57 PM,1,6/16/2018 1:28:57 PM,,,,2,,I-84,,Saturday
6/16/2018 10:39:23 AM,45.57935,-122.11921,,False,2C,6/16/2018 10:36:13 AM,WB,,,190,31.3,18T047660,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/16/2018 10:39:23 AM,1,6/16/2018 10:39:23 AM,,,,2,,I-84,,Saturday
6/9/2018 2:55:47 PM,45.57935,-122.11921,,False,2C,6/9/2018 2:43:41 PM,WB,,,726,31.3,18T045629,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,6/9/2018 2:55:47 PM,1,6/9/2018 2:55:47 PM,,,,2,,I-84,,Saturday
5/26/2018 2:35:27 PM,45.57935,-122.11921,,False,2C,5/26/2018 2:34:35 PM,WB,,,52,31.3,18T041528,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/26/2018 2:35:27 PM,1,5/26/2018 2:35:27 PM,,,,2,,I-84,,Saturday
5/26/2018 2:17:01 PM,45.57935,-122.11921,,False,2C,5/26/2018 2:16:35 PM,WB,,,26,31.3,18T041523,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/26/2018 2:17:01 PM,1,5/26/2018 2:17:01 PM,,,,2,,I-84,,Saturday
5/26/2018 1:07:07 PM,45.57935,-122.11921,,False,2C,5/26/2018 1:06:35 PM,WB,,,32,31.3,18T041503,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/26/2018 1:07:07 PM,1,5/26/2018 1:07:07 PM,,,,2,,I-84,,Saturday
5/26/2018 12:47:14 PM,45.57935,-122.11921,,False,2C,5/26/2018 12:46:37 PM,WB,,,37,31.3,18T041499,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/26/2018 12:47:14 PM,1,5/26/2018 12:47:14 PM,,,,2,,I-84,,Saturday
5/26/2018 12:10:10 PM,45.57935,-122.11921,,False,2C,5/26/2018 12:09:35 PM,WB,,,35,31.3,18T041491,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/26/2018 12:10:10 PM,1,5/26/2018 12:10:10 PM,,,,2,,I-84,,Saturday
5/26/2018 11:37:31 AM,45.57935,-122.11921,,False,2C,5/26/2018 11:34:37 AM,WB,,,174,31.3,18T041483,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/26/2018 11:37:31 AM,1,5/26/2018 11:37:31 AM,,,,2,,I-84,,Saturday
5/26/2018 11:06:33 AM,45.57935,-122.11921,,False,2C,5/26/2018 11:00:35 AM,WB,,,358,31.3,18T041478,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/26/2018 11:06:33 AM,1,5/26/2018 11:06:33 AM,,,,2,,I-84,,Saturday
5/26/2018 10:50:57 AM,45.57935,-122.11921,,False,2C,5/26/2018 10:47:35 AM,WB,,,202,31.3,18T041474,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/26/2018 10:50:57 AM,1,5/26/2018 10:50:57 AM,,,,2,,I-84,,Saturday
5/19/2018 2:00:59 PM,45.57935,-122.11921,,False,2C,5/19/2018 2:00:14 PM,WB,,,45,31.3,18T039367,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/19/2018 2:00:59 PM,1,5/19/2018 2:00:59 PM,,,,2,,I-84,,Saturday
5/19/2018 1:19:02 PM,45.57935,-122.11921,,False,2C,5/19/2018 1:17:23 PM,WB,,,99,31.3,18T039352,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/19/2018 1:19:02 PM,1,5/19/2018 1:19:02 PM,,,,2,,I-84,,Saturday
5/12/2018 11:47:14 AM,45.57935,-122.11921,,False,2C,5/12/2018 11:33:14 AM,WB,,,840,31.3,18T037270,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,5/12/2018 11:47:14 AM,1,5/12/2018 11:47:14 AM,,,,2,,I-84,,Saturday
4/21/2018 2:55:47 PM,45.57935,-122.11921,,False,2C,4/21/2018 2:52:18 PM,WB,,,209,31.3,18T031785,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,4/21/2018 2:55:47 PM,1,4/21/2018 2:55:47 PM,,,,2,,I-84,,Saturday
4/21/2018 2:43:18 PM,45.57935,-122.11921,,False,2C,4/21/2018 2:37:22 PM,WB,,,356,31.3,18T031783,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,4/21/2018 2:43:18 PM,1,4/21/2018 2:43:18 PM,,,,2,,I-84,,Saturday
4/21/2018 1:08:33 PM,45.57935,-122.11921,,False,2C,4/21/2018 1:07:19 PM,WB,,,74,31.3,18T031762,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,4/21/2018 1:08:33 PM,1,4/21/2018 1:08:33 PM,,,,2,,I-84,,Saturday
4/14/2018 2:22:38 PM,45.57935,-122.11921,,False,2C,4/14/2018 2:18:18 PM,WB,,,260,31.3,18T029854,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,4/14/2018 2:22:38 PM,1,4/14/2018 2:22:38 PM,,,,2,,I-84,,Saturday
4/14/2018 12:11:48 PM,45.57935,-122.11921,,False,2C,4/14/2018 12:00:26 PM,WB,,,681,31.3,18T029823,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,4/14/2018 12:11:47 PM,1,4/14/2018 12:11:47 PM,,,,2,,I-84,,Saturday
4/14/2018 11:55:47 AM,45.57935,-122.11921,,False,2C,4/14/2018 11:54:18 AM,WB,,,89,31.3,18T029822,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,4/14/2018 11:55:47 AM,1,4/14/2018 11:55:47 AM,,,,2,,I-84,,Saturday
3/31/2018 4:03:40 PM,45.57935,-122.11921,,False,2C,3/31/2018 4:03:18 PM,WB,,,22,31.3,18T025996,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,3/31/2018 4:03:40 PM,1,3/31/2018 4:03:40 PM,,,,2,,I-84,,Saturday
3/31/2018 2:17:43 PM,45.57935,-122.11921,,False,2C,3/31/2018 2:15:18 PM,WB,,,145,31.3,18T025968,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,3/31/2018 2:17:43 PM,1,3/31/2018 2:17:43 PM,,,,2,,I-84,,Saturday
3/31/2018 1:57:34 PM,45.57935,-122.11921,,False,2C,3/31/2018 1:57:22 PM,WB,,,12,31.3,18T025966,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,3/31/2018 1:57:34 PM,1,3/31/2018 1:57:34 PM,,,,2,,I-84,,Saturday
3/31/2018 1:28:33 PM,45.57935,-122.11921,,False,2C,3/31/2018 1:28:18 PM,WB,,,15,31.3,18T025960,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,3/31/2018 1:28:33 PM,1,3/31/2018 1:28:33 PM,,,,2,,I-84,,Saturday
3/31/2018 1:14:30 PM,45.57935,-122.11921,,False,2C,3/31/2018 1:14:18 PM,WB,,,12,31.3,18T025956,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,3/31/2018 1:14:30 PM,1,3/31/2018 1:14:30 PM,,,,2,,I-84,,Saturday
3/31/2018 12:19:44 PM,45.57935,-122.11921,,False,2C,3/31/2018 12:19:26 PM,WB,,,18,31.3,18T025942,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,3/31/2018 12:19:44 PM,1,3/31/2018 12:19:44 PM,,,,2,,I-84,,Saturday
3/31/2018 12:19:57 PM,45.57935,-122.11921,,False,2C,3/31/2018 12:01:18 PM,WB,,,1119,31.3,18T025935,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,3/31/2018 12:19:57 PM,1,3/31/2018 12:19:57 PM,,,,2,,I-84,,Saturday
3/31/2018 10:50:45 AM,45.57935,-122.11921,,False,2C,3/31/2018 10:42:24 AM,WB,,,501,31.3,18T025912,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,3/31/2018 10:50:45 AM,1,3/31/2018 10:50:45 AM,,,,2,,I-84,,Saturday
7/21/2018 5:01:02 PM,45.57935,-122.11921,,False,2C,7/21/2018 4:57:33 PM,WB,,,209,31.3,18T059364,False,Damaged ODOT Property,,COLUMBIA RIVER,False,,00200D00,7/21/2018 5:01:02 PM,1,7/21/2018 5:01:02 PM,,,,2,,I-84,,Saturday
